series,cond,entry,f,stop_type,stop_param,N,stop_out,net_maker,ci_lo,ci_hi,wr,edge_ret,sig_maker
SOLUSDT-1h,C3_w8q,MKT,1.0,QMAE,95.0,1199,0.066,-17.32,-30.1,-4.5,0.934,0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,2.0,1199,0.0,-3.63,-8.8,1.4,0.69,0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,4.0,1199,0.0,-3.53,-10.3,2.8,0.777,0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,6.0,1199,0.0,-2.55,-9.8,4.2,0.807,0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,8.0,1199,0.0,1.08,-6.5,8.3,0.837,-0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,12.0,1199,0.0,0.92,-7.9,8.7,0.871,-0.0,False
SOLUSDT-1h,C3_w8q,MKT,1.0,TIME,24.0,1199,0.0,2.82,-9.9,12.9,0.905,-0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,NOSL,0.0,749,0.0,-96128108.7,-117489925.9,-76101404.5,0.904,1.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,10.0,749,0.895,-7.72,-9.1,-6.3,0.105,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,20.0,749,0.809,-10.09,-12.2,-7.8,0.191,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,30.0,749,0.736,-12.07,-14.9,-9.3,0.264,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,50.0,749,0.601,-11.5,-15.5,-7.7,0.399,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,75.0,749,0.493,-10.51,-15.7,-5.4,0.507,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,100.0,749,0.417,-10.47,-16.6,-4.6,0.583,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,150.0,749,0.327,-11.35,-18.8,-4.0,0.673,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,200.0,749,0.274,-12.9,-21.8,-4.3,0.726,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,300.0,749,0.22,-19.86,-31.7,-8.8,0.78,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ABS,500.0,749,0.166,-30.43,-46.9,-15.1,0.834,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ATR,0.5,749,0.527,-14.9,-22.2,-7.5,0.473,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ATR,1.0,749,0.343,-14.24,-25.2,-3.8,0.657,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ATR,1.5,749,0.258,-12.27,-25.6,0.6,0.742,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ATR,2.0,749,0.214,-10.98,-24.2,1.4,0.786,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,ATR,3.0,749,0.168,-15.57,-31.7,-1.1,0.832,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,QMAE,50.0,749,0.507,-10.47,-15.5,-5.8,0.493,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,QMAE,75.0,749,0.254,-12.04,-21.2,-2.9,0.746,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,QMAE,90.0,749,0.143,-31.07,-48.9,-14.4,0.857,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,QMAE,95.0,749,0.112,-41.94,-64.8,-20.8,0.888,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,2.0,749,0.0,-11.28,-24.2,0.4,0.644,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,4.0,749,0.0,-16.3,-31.1,-2.9,0.7,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,6.0,749,0.0,-10.4,-24.6,3.1,0.748,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,8.0,749,0.0,-8.6,-23.8,5.5,0.772,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,12.0,749,0.0,-0.87,-17.7,13.4,0.813,0.0,False
SOLUSDT-1h,C6_w9dip,MKT,1.0,TIME,24.0,749,0.0,-6.31,-29.6,13.3,0.853,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,NOSL,0.0,508,0.0,-33464535.26,-49212567.4,-17716505.1,0.967,1.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,10.0,508,0.843,-7.77,-9.1,-6.3,0.157,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,20.0,508,0.697,-8.76,-10.9,-6.6,0.303,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,30.0,508,0.589,-9.19,-11.9,-6.5,0.411,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,50.0,508,0.443,-8.5,-12.2,-5.0,0.557,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,75.0,508,0.343,-8.33,-12.9,-3.7,0.657,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,100.0,508,0.278,-7.55,-12.9,-2.4,0.722,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,150.0,508,0.197,-6.22,-12.6,0.3,0.803,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,200.0,508,0.152,-4.9,-12.4,2.2,0.848,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,300.0,508,0.098,-1.26,-10.0,7.0,0.902,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ABS,500.0,508,0.065,-2.62,-14.3,7.9,0.935,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ATR,0.5,508,0.348,-7.44,-13.2,-2.2,0.652,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ATR,1.0,508,0.197,-6.98,-16.2,1.1,0.803,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ATR,1.5,508,0.114,3.6,-6.0,11.7,0.886,-0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ATR,2.0,508,0.089,4.47,-6.9,13.9,0.911,-0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,ATR,3.0,508,0.069,-0.48,-16.2,12.0,0.931,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,QMAE,50.0,508,0.354,-8.22,-12.6,-3.9,0.646,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,QMAE,75.0,508,0.136,-3.5,-11.1,3.8,0.864,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,QMAE,90.0,508,0.055,-2.53,-15.7,9.4,0.945,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,QMAE,95.0,508,0.045,-9.21,-27.2,6.7,0.955,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,2.0,508,0.0,-4.66,-12.5,1.9,0.744,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,4.0,508,0.0,-1.29,-11.4,7.0,0.841,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,6.0,508,0.0,-1.95,-14.5,8.1,0.864,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,8.0,508,0.0,3.69,-9.5,14.2,0.892,-0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,12.0,508,0.0,-1.57,-17.0,10.7,0.907,0.0,False
SOLUSDT-1h,CQ7_w78q,MKT,1.0,TIME,24.0,508,0.0,-0.5,-25.5,16.1,0.939,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,NOSL,0.0,3324,0.0,-130264655.96,-141696667.9,-119133487.0,0.87,1.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,10.0,3324,0.895,-4.62,-5.7,-3.4,0.105,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,20.0,3324,0.814,-5.87,-7.3,-4.2,0.186,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,30.0,3324,0.741,-5.58,-7.4,-3.6,0.259,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,50.0,3324,0.637,-6.14,-8.6,-3.7,0.363,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,75.0,3324,0.549,-7.48,-10.4,-4.6,0.451,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,100.0,3324,0.486,-8.21,-11.8,-4.7,0.514,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,150.0,3324,0.39,-7.53,-12.0,-3.3,0.61,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,200.0,3324,0.335,-9.62,-14.7,-4.8,0.665,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,300.0,3324,0.254,-8.78,-15.4,-2.8,0.746,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ABS,500.0,3324,0.183,-14.07,-22.7,-5.9,0.817,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ATR,0.5,3324,0.571,-5.55,-9.4,-2.0,0.429,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ATR,1.0,3324,0.414,-8.1,-13.6,-3.3,0.586,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ATR,1.5,3324,0.325,-6.89,-13.1,-1.0,0.675,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ATR,2.0,3324,0.268,-6.53,-13.7,0.2,0.732,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,ATR,3.0,3324,0.205,-9.02,-18.0,-0.7,0.795,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,QMAE,50.0,3324,0.5,-7.64,-11.2,-4.3,0.5,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,QMAE,75.0,3324,0.255,-8.93,-15.5,-2.9,0.745,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,QMAE,90.0,3324,0.151,-28.47,-39.2,-18.2,0.849,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,QMAE,95.0,3324,0.139,-59.83,-74.1,-46.5,0.861,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,2.0,3324,0.0,-3.5,-8.2,0.8,0.568,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,4.0,3324,0.0,-2.95,-8.8,2.4,0.641,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,6.0,3324,0.0,-0.59,-7.2,5.3,0.677,0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,8.0,3324,0.0,2.92,-4.1,9.5,0.709,-0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,12.0,3324,0.0,3.38,-3.9,10.6,0.751,-0.0,False
SOLUSDT-1h,ALL,MKT,1.5,TIME,24.0,3324,0.0,5.6,-4.4,14.4,0.813,-0.0,False
SOLUSDT-1h,quiet,MKT,1.5,NOSL,0.0,1311,0.0,-84668132.08,-99160887.6,-70175377.5,0.915,1.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,10.0,1311,0.871,-5.35,-6.6,-4.0,0.129,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,20.0,1311,0.763,-5.22,-7.2,-3.2,0.237,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,30.0,1311,0.676,-4.99,-7.4,-2.5,0.324,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,50.0,1311,0.563,-5.42,-8.7,-2.3,0.437,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,75.0,1311,0.467,-5.91,-10.1,-2.0,0.533,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,100.0,1311,0.394,-5.12,-10.0,-0.6,0.606,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,150.0,1311,0.302,-3.78,-9.5,1.6,0.698,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,200.0,1311,0.256,-6.07,-13.0,0.2,0.744,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,300.0,1311,0.181,-2.78,-11.0,5.1,0.819,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ABS,500.0,1311,0.127,-7.53,-17.9,2.6,0.873,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ATR,0.5,1311,0.473,-3.73,-8.4,0.7,0.527,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ATR,1.0,1311,0.314,-4.25,-10.9,2.1,0.686,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ATR,1.5,1311,0.23,-1.37,-9.2,5.9,0.77,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ATR,2.0,1311,0.188,-1.55,-10.4,6.7,0.812,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,ATR,3.0,1311,0.137,-2.77,-13.9,8.0,0.863,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,QMAE,50.0,1311,0.408,-4.67,-9.3,-0.3,0.592,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,QMAE,75.0,1311,0.181,-2.45,-10.6,5.4,0.819,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,QMAE,90.0,1311,0.098,-12.64,-26.0,-0.4,0.902,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,QMAE,95.0,1311,0.09,-33.07,-49.6,-16.6,0.91,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,2.0,1311,0.0,-1.24,-6.4,3.9,0.622,0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,4.0,1311,0.0,1.41,-5.7,8.0,0.714,-0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,6.0,1311,0.0,2.55,-5.5,10.0,0.745,-0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,8.0,1311,0.0,7.89,-0.1,15.6,0.788,-0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,12.0,1311,0.0,7.91,-1.1,16.6,0.827,-0.0,False
SOLUSDT-1h,quiet,MKT,1.5,TIME,24.0,1311,0.0,7.87,-4.6,19.3,0.87,-0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,NOSL,0.0,1328,0.0,-101656557.25,-117469811.4,-85090292.8,0.898,1.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,10.0,1328,0.882,-5.11,-6.6,-3.6,0.118,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,20.0,1328,0.791,-6.78,-8.9,-4.7,0.209,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,30.0,1328,0.709,-6.84,-9.3,-4.2,0.291,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,50.0,1328,0.593,-7.01,-10.2,-3.8,0.407,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,75.0,1328,0.506,-9.06,-13.1,-5.0,0.494,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,100.0,1328,0.445,-10.89,-15.7,-6.1,0.555,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,150.0,1328,0.346,-9.38,-15.5,-3.3,0.654,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,200.0,1328,0.291,-10.03,-17.5,-2.7,0.709,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,300.0,1328,0.215,-8.7,-17.3,0.4,0.785,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ABS,500.0,1328,0.157,-16.2,-28.1,-4.6,0.843,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ATR,0.5,1328,0.531,-7.4,-12.3,-2.6,0.469,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ATR,1.0,1328,0.373,-11.54,-18.7,-4.6,0.627,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ATR,1.5,1328,0.277,-7.06,-15.3,1.1,0.723,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ATR,2.0,1328,0.23,-9.78,-19.0,-0.5,0.77,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,ATR,3.0,1328,0.175,-14.37,-27.0,-2.1,0.825,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,QMAE,50.0,1328,0.459,-10.44,-15.1,-5.8,0.541,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,QMAE,75.0,1328,0.217,-8.92,-17.6,0.1,0.783,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,QMAE,90.0,1328,0.127,-26.99,-41.8,-12.9,0.873,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,QMAE,95.0,1328,0.114,-49.68,-69.0,-30.3,0.886,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,2.0,1328,0.0,-7.29,-13.8,-1.2,0.593,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,4.0,1328,0.0,-8.37,-17.1,-0.4,0.678,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,6.0,1328,0.0,-4.16,-13.6,4.9,0.72,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,8.0,1328,0.0,0.49,-9.2,9.7,0.759,-0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,12.0,1328,0.0,-4.27,-15.1,6.3,0.789,0.0,False
SOLUSDT-1h,uwd78,MKT,1.5,TIME,24.0,1328,0.0,0.62,-13.5,13.1,0.851,-0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,NOSL,0.0,2326,0.0,-111779801.69,-125107402.5,-99312045.3,0.888,1.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,10.0,2326,0.889,-4.62,-6.0,-3.0,0.111,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,20.0,2326,0.804,-6.0,-7.9,-4.0,0.196,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,30.0,2326,0.728,-6.28,-8.4,-3.9,0.272,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,50.0,2326,0.619,-6.77,-9.6,-3.8,0.381,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,75.0,2326,0.531,-9.04,-12.4,-5.7,0.469,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,100.0,2326,0.467,-9.62,-13.7,-5.4,0.533,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,150.0,2326,0.368,-8.52,-13.7,-3.3,0.632,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,200.0,2326,0.316,-10.8,-16.6,-5.1,0.684,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,300.0,2326,0.236,-9.62,-16.9,-2.5,0.764,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ABS,500.0,2326,0.166,-13.03,-22.5,-3.6,0.834,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ATR,0.5,2326,0.554,-6.48,-10.9,-2.0,0.446,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ATR,1.0,2326,0.392,-8.78,-14.6,-2.6,0.608,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ATR,1.5,2326,0.304,-7.64,-14.8,-0.5,0.696,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ATR,2.0,2326,0.249,-6.95,-15.2,1.0,0.751,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,ATR,3.0,2326,0.191,-10.73,-21.2,-1.3,0.809,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,QMAE,50.0,2326,0.483,-9.52,-13.5,-5.5,0.517,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,QMAE,75.0,2326,0.238,-9.69,-17.0,-2.6,0.762,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,QMAE,90.0,2326,0.135,-24.08,-36.1,-12.2,0.865,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,QMAE,95.0,2326,0.122,-50.05,-65.4,-35.3,0.878,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,2.0,2326,0.0,-4.25,-9.5,1.3,0.577,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,4.0,2326,0.0,-4.76,-11.4,2.2,0.654,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,6.0,2326,0.0,-2.24,-9.6,5.0,0.693,0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,8.0,2326,0.0,2.35,-4.9,10.2,0.73,-0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,12.0,2326,0.0,0.83,-7.5,9.5,0.768,-0.0,False
SOLUSDT-1h,uwd79,MKT,1.5,TIME,24.0,2326,0.0,5.4,-5.0,15.5,0.829,-0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,NOSL,0.0,1608,0.0,-123134247.17,-139303400.7,-107586982.9,0.877,1.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,10.0,1608,0.879,-3.8,-5.6,-1.6,0.121,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,20.0,1608,0.784,-3.64,-6.0,-1.0,0.216,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,30.0,1608,0.71,-3.41,-6.3,-0.4,0.29,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,50.0,1608,0.609,-4.13,-7.6,-0.5,0.391,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,75.0,1608,0.532,-6.89,-11.1,-2.6,0.468,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,100.0,1608,0.476,-9.33,-14.2,-4.2,0.524,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,150.0,1608,0.381,-8.5,-14.9,-2.1,0.619,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,200.0,1608,0.321,-9.0,-16.1,-1.6,0.679,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,300.0,1608,0.246,-9.97,-18.5,-0.7,0.754,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ABS,500.0,1608,0.177,-16.28,-27.8,-4.6,0.823,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ATR,0.5,1608,0.544,-4.27,-9.5,1.0,0.456,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ATR,1.0,1608,0.4,-7.75,-15.0,-0.5,0.6,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ATR,1.5,1608,0.318,-9.43,-18.7,-0.3,0.682,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ATR,2.0,1608,0.255,-4.73,-14.7,5.2,0.745,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,ATR,3.0,1608,0.198,-8.05,-20.7,4.3,0.802,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,QMAE,50.0,1608,0.491,-9.02,-13.7,-4.1,0.509,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,QMAE,75.0,1608,0.248,-10.33,-18.7,-1.2,0.752,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,QMAE,90.0,1608,0.145,-28.68,-43.4,-14.5,0.855,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,QMAE,95.0,1608,0.133,-58.36,-77.9,-40.1,0.867,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,2.0,1608,0.0,-4.01,-10.5,2.8,0.594,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,4.0,1608,0.0,-0.96,-9.1,7.2,0.662,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,6.0,1608,0.0,-1.34,-10.0,7.1,0.693,0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,8.0,1608,0.0,4.53,-4.8,13.3,0.723,-0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,12.0,1608,0.0,5.81,-3.9,15.5,0.766,-0.0,False
SOLUSDT-1h,prevBear,MKT,1.5,TIME,24.0,1608,0.0,6.93,-6.1,18.9,0.825,-0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,NOSL,0.0,1438,0.0,-123782953.82,-140472802.5,-107788519.4,0.876,1.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,10.0,1438,0.887,-5.22,-6.6,-3.7,0.113,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,20.0,1438,0.809,-7.08,-9.1,-4.9,0.191,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,30.0,1438,0.734,-7.36,-9.9,-4.6,0.266,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,50.0,1438,0.627,-8.07,-11.4,-4.6,0.373,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,75.0,1438,0.533,-9.03,-13.3,-4.8,0.467,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,100.0,1438,0.469,-10.58,-15.6,-5.8,0.531,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,150.0,1438,0.378,-11.72,-18.2,-5.4,0.622,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,200.0,1438,0.332,-16.64,-23.9,-9.3,0.668,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,300.0,1438,0.259,-19.6,-29.0,-10.5,0.741,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ABS,500.0,1438,0.191,-28.56,-41.2,-16.5,0.809,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ATR,0.5,1438,0.569,-9.3,-15.4,-3.6,0.431,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ATR,1.0,1438,0.405,-12.2,-20.3,-4.0,0.595,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ATR,1.5,1438,0.321,-11.53,-21.1,-2.3,0.679,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ATR,2.0,1438,0.271,-13.82,-24.8,-3.5,0.729,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,ATR,3.0,1438,0.211,-19.19,-32.3,-6.6,0.789,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,QMAE,50.0,1438,0.485,-10.39,-15.3,-5.7,0.515,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,QMAE,75.0,1438,0.262,-20.55,-30.0,-11.6,0.738,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,QMAE,90.0,1438,0.157,-43.0,-58.7,-28.0,0.843,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,QMAE,95.0,1438,0.138,-68.28,-88.4,-49.0,0.862,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,2.0,1438,0.0,-8.03,-15.8,-0.7,0.578,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,4.0,1438,0.0,-9.05,-18.8,0.5,0.646,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,6.0,1438,0.0,-7.98,-18.7,2.2,0.692,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,8.0,1438,0.0,-3.38,-14.6,7.3,0.725,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,12.0,1438,0.0,-3.79,-16.2,7.5,0.757,0.0,False
SOLUSDT-1h,smaBelow,MKT,1.5,TIME,24.0,1438,0.0,-2.77,-19.5,12.1,0.82,0.0,False
